zero crossings,amplitude,duration,envelope symmetry,event,start,end,species,height,recording
3.0,0.12959,0.13,0.5172,chew,7.054715,7.782893,alfalfa,short,recording_22
1.0,0.057653,0.04,0.54881,chew,8.072598,8.72,alfalfa,short,recording_22
3.0,0.11289,0.12,0.55187,chew,9.04,9.76,alfalfa,short,recording_22
3.0,0.45157,0.29,0.53768,chew-bite,9.830457000000001,10.630457,alfalfa,short,recording_22
3.0,0.25052,0.26,0.57263,chew-bite,10.758479,11.518479,alfalfa,short,recording_22
3.0,0.16062,0.18,0.57109,chew-bite,11.579737,12.699736999999999,alfalfa,short,recording_22
1.0,0.43262,0.26,0.3769,bite,12.910175,13.590175,alfalfa,short,recording_22
1.0,0.35005,0.17,0.47234,bite,13.843214000000001,14.483214000000002,alfalfa,short,recording_22
1.0,0.071842,0.06,0.43887,chew,14.618372,15.487487,alfalfa,short,recording_22
2.0,0.36827,0.24,0.56261,chew-bite,15.510976999999999,16.150976999999997,alfalfa,short,recording_22
2.0,0.49638,0.25,0.58239,chew-bite,16.912523999999998,17.656361999999998,alfalfa,short,recording_22
3.0,0.37032,0.24,0.61626,chew-bite,17.883428,18.563428,alfalfa,short,recording_22
2.0,0.13571,0.27,0.55159,chew-bite,18.798594,19.478594,alfalfa,short,recording_22
3.0,0.33508,0.27,0.56291,chew-bite,19.692129,20.412129,alfalfa,short,recording_22
3.0,0.34571,0.26,0.57709,chew-bite,20.545585,21.289423,alfalfa,short,recording_22
1.0,0.09907,0.08,0.47845,chew,21.377344,22.137344,alfalfa,short,recording_22
1.0,0.18575,0.13,0.43776,bite,22.330003,22.970003,alfalfa,short,recording_22
1.0,0.35282,0.14,0.58397,chew-bite,23.011995000000002,23.832905,alfalfa,short,recording_22
3.0,0.29314,0.27,0.6339,chew-bite,24.256944,25.212189000000002,alfalfa,short,recording_22
2.0,0.28033,0.24,0.60641,chew-bite,25.564204999999998,26.566757,alfalfa,short,recording_22
1.0,0.06836,0.12,0.59317,chew,27.2,28.0,alfalfa,short,recording_22
1.0,0.069982,0.08,0.40358,chew,28.243059999999996,29.043059999999997,alfalfa,short,recording_22
1.0,0.13174,0.16,0.56241,chew,29.16,29.96,alfalfa,short,recording_22
1.0,0.096002,0.15,0.45953,chew,30.04,30.879298,alfalfa,short,recording_22
1.0,0.096119,0.1,0.41438,chew,31.32,32.24,alfalfa,short,recording_22
1.0,0.06161,0.12,0.57059,chew,32.32,33.08,alfalfa,short,recording_22
1.0,0.11122,0.14,0.4961,chew,33.228096,33.948096,alfalfa,short,recording_22
0.0,0.052726,0.0,0.41026,chew,34.0,34.8,alfalfa,short,recording_22
0.0,0.056453,0.0,0.51962,chew,34.949358000000004,35.749358,alfalfa,short,recording_22
1.0,0.36411,0.16,0.47365,bite,0.28,0.624708,alfalfa,short,recording_23
0.0,0.077923,0.0,0.50902,bite,0.708723,1.04,alfalfa,short,recording_23
1.0,0.24698,0.15,0.4393,bite,1.058094,1.535144,alfalfa,short,recording_23
3.0,0.16234,0.16,0.34769,bite,1.801378,2.521378,alfalfa,short,recording_23
1.0,0.28278,0.11,0.43056,bite,2.603914,3.252745,alfalfa,short,recording_23
1.0,0.21502,0.14,0.4059,bite,3.413849,4.052698,alfalfa,short,recording_23
1.0,0.25601,0.11,0.44853,bite,4.208988,5.088988,alfalfa,short,recording_23
1.0,0.24912,0.16,0.44811,bite,5.277113,5.957113,alfalfa,short,recording_23
1.0,0.22437,0.07,0.51,chew-bite,6.114291000000001,6.754291,alfalfa,short,recording_23
1.0,0.21857,0.12,0.41495,chew-bite,6.801355,7.481355000000001,alfalfa,short,recording_23
3.0,0.49688,0.25,0.54324,chew-bite,7.686013000000001,8.366013,alfalfa,short,recording_23
1.0,0.28236,0.14,0.48966,chew-bite,8.575569999999999,9.29557,alfalfa,short,recording_23
1.0,0.11433,0.04,0.44004,chew,9.407805999999999,9.994181,alfalfa,short,recording_23
1.0,0.2909,0.13,0.53192,chew-bite,10.36,11.2,alfalfa,short,recording_23
1.0,0.27919,0.16,0.48116,chew-bite,11.4,12.08,alfalfa,short,recording_23
1.0,0.17963,0.13,0.3993,chew-bite,12.141978,12.821978,alfalfa,short,recording_23
1.0,0.511,0.16,0.4485,chew-bite,12.932967,13.652967000000002,alfalfa,short,recording_23
0.0,0.053433,0.0,0.50767,chew,13.833656,14.289206,alfalfa,short,recording_23
3.0,0.21399,0.19,0.54774,chew-bite,14.428342,15.183803,alfalfa,short,recording_23
1.0,0.25024,0.19,0.5494,chew-bite,15.276292000000002,16.12,alfalfa,short,recording_23
5.0,0.63152,0.34,0.56769,chew-bite,16.252814,17.012814000000002,alfalfa,short,recording_23
1.0,0.47952,0.23,0.51592,chew-bite,17.22856,17.868560000000002,alfalfa,short,recording_23
2.0,0.43712,0.21,0.48805,chew-bite,18.111928,18.791928,alfalfa,short,recording_23
1.0,0.30449,0.2,0.5505,chew-bite,18.868276,19.548276,alfalfa,short,recording_23
1.0,0.22148,0.21,0.53793,chew-bite,19.676586,20.396586,alfalfa,short,recording_23
2.0,0.2886,0.23,0.45721,chew-bite,20.519538,21.199538,alfalfa,short,recording_23
1.0,0.18482,0.14,0.47558,chew,21.265629,21.945629,alfalfa,short,recording_23
5.0,0.60091,0.34,0.62543,chew-bite,22.21699,22.828997,alfalfa,short,recording_23
4.0,0.29112,0.28,0.68765,chew-bite,23.135,23.855,alfalfa,short,recording_23
3.0,0.44755,0.19,0.54671,chew-bite,24.336151,25.136151,alfalfa,short,recording_23
1.0,0.076189,0.12,0.49347,chew,25.323211999999998,25.963212,alfalfa,short,recording_23
1.0,0.4918,0.13,0.43659,bite,26.2,26.645377000000003,alfalfa,short,recording_23
2.0,0.29839,0.19,0.40809,bite,27.159231,27.782784999999997,alfalfa,short,recording_23
1.0,0.081186,0.09,0.5006,chew,28.111883000000002,28.751883000000003,alfalfa,short,recording_23
1.0,0.083647,0.04,0.53892,chew,28.917896000000002,29.557896000000003,alfalfa,short,recording_23
1.0,0.10876,0.08,0.53144,chew,29.76,30.44,alfalfa,short,recording_23
3.0,0.064433,0.18,0.6722,chew,30.56,31.32,alfalfa,short,recording_23
3.0,0.12238,0.18,0.42162,chew,31.4,32.12,alfalfa,short,recording_23
1.0,0.071991,0.12,0.42456,chew,32.2,32.88,alfalfa,short,recording_23
0.0,0.066587,0.0,0.58104,chew,32.96,33.6,alfalfa,short,recording_23
0.0,0.063176,0.0,0.54739,chew,33.776705,34.416705,alfalfa,short,recording_23
0.0,0.057723,0.0,0.48083,chew,35.12,35.88,alfalfa,short,recording_23
0.0,0.050149,0.0,0.6469,chew,35.96,36.68,alfalfa,short,recording_23
0.0,0.15023,0.0,0.54102,bite,36.945562,37.585562,alfalfa,short,recording_23
5.0,0.29523,0.29,0.34551,bite,38.340396000000005,39.189388,alfalfa,short,recording_23
1.0,0.42989,0.12,0.49055,bite,39.448921,40.128921000000005,alfalfa,short,recording_23
1.0,0.26703,0.1,0.40797,bite,40.207553999999995,40.847553999999995,alfalfa,short,recording_23
1.0,0.20007,0.09,0.50195,bite,40.946222999999996,41.644964,alfalfa,short,recording_23
0.0,0.051596,0.0,0.47794,chew,42.154681,42.834680999999996,alfalfa,short,recording_23
0.0,0.048143,0.0,0.47848,chew,42.92,43.68,alfalfa,short,recording_23
1.0,0.056118,0.05,0.52804,chew,43.76,44.52,alfalfa,short,recording_23
1.0,0.071973,0.06,0.54122,chew,44.6,45.32,alfalfa,short,recording_23
0.0,0.068758,0.0,0.5271,chew,45.4,46.266637,alfalfa,short,recording_23
0.0,0.043354,0.0,0.49025,chew,46.92,47.68,alfalfa,short,recording_23
0.0,0.054495,0.0,0.49891,chew,47.76,48.48,alfalfa,short,recording_23
0.0,0.073991,0.0,0.56743,chew,48.56,49.32,alfalfa,short,recording_23
0.0,0.05094,0.0,0.60109,chew,49.428185,50.115249,alfalfa,short,recording_23
1.0,0.41717,0.18,0.45241,bite,0.047862,0.797696,alfalfa,short,recording_24
1.0,0.27884,0.14,0.42378,bite,2.1856880000000003,2.926349,alfalfa,short,recording_24
1.0,0.3239,0.2,0.52338,bite,3.9737120000000004,4.637386,alfalfa,short,recording_24
1.0,0.26369,0.18,0.49849,bite,6.094805,6.649374000000001,alfalfa,short,recording_24
1.0,0.30512,0.1,0.48121,bite,6.834569,7.373850999999999,alfalfa,short,recording_24
1.0,0.27874,0.14,0.51643,bite,7.826992999999999,8.201303,alfalfa,short,recording_24
1.0,0.090419,0.12,0.59437,chew,9.563994000000001,10.16,alfalfa,short,recording_24
1.0,0.47002,0.2,0.39672,chew-bite,10.231693,10.802164999999999,alfalfa,short,recording_24
5.0,0.50597,0.37,0.50784,chew-bite,11.035088,11.912439,alfalfa,short,recording_24
1.0,0.16189,0.15,0.54145,chew-bite,12.016577999999999,13.016577999999999,alfalfa,short,recording_24
2.0,0.19754,0.15,0.7139,chew-bite,13.176065,13.936065,alfalfa,short,recording_24
1.0,0.061459,0.04,0.43828,chew,14.24,15.065370000000001,alfalfa,short,recording_24
1.0,0.2117,0.19,0.51202,chew-bite,15.476356,15.995753,alfalfa,short,recording_24
1.0,0.062404,0.12,0.57111,chew,16.30491,16.99449,alfalfa,short,recording_24
1.0,0.4553,0.18,0.54987,bite,17.123392000000003,17.825719,alfalfa,short,recording_24
1.0,0.87916,0.32,0.55915,bite,19.346978,20.070889,alfalfa,short,recording_24
0.0,0.056577,0.0,0.48365,chew,20.227895,20.905041,alfalfa,short,recording_24
1.0,0.1259,0.16,0.44163,chew,21.05226,21.741042999999998,alfalfa,short,recording_24
1.0,0.59949,0.25,0.41199,bite,22.282682,22.861822,alfalfa,short,recording_24
1.0,0.5316,0.14,0.52043,bite,23.892352,24.600645999999998,alfalfa,short,recording_24
1.0,0.057378,0.05,0.59193,chew,24.775664000000003,25.455182,alfalfa,short,recording_24
1.0,0.061985,0.09,0.5988,chew,25.56,26.28,alfalfa,short,recording_24
0.0,0.050289,0.0,0.59685,chew,26.415207000000002,27.082089,alfalfa,short,recording_24
1.0,0.51751,0.13,0.53712,bite,27.388794,27.998601,alfalfa,short,recording_24
1.0,0.32788,0.18,0.49492,bite,28.835145,29.406919,alfalfa,short,recording_24
1.0,0.39086,0.17,0.44461,bite,30.04,30.84,alfalfa,short,recording_24
0.0,0.055014,0.0,0.52482,chew,30.998473999999998,31.725609000000002,alfalfa,short,recording_24
1.0,0.54161,0.15,0.46071,bite,32.511452,32.952244,alfalfa,short,recording_24
2.0,0.25562,0.2,0.60062,chew-bite,33.264579,33.88,alfalfa,short,recording_24
2.0,0.070055,0.09,0.63075,chew,34.0,34.8,alfalfa,short,recording_24
3.0,0.55389,0.31,0.56588,chew-bite,36.185947,36.927333000000004,alfalfa,short,recording_24
1.0,0.64586,0.21,0.42121,bite,37.551184,38.11735,alfalfa,short,recording_24
1.0,0.85784,0.18,0.42423,bite,39.085256,39.485256,alfalfa,short,recording_24
1.0,0.68405,0.17,0.37698,bite,39.607938,40.052268,alfalfa,short,recording_24
0.0,0.1181,0.0,0.36358,chew,40.32,41.2,alfalfa,short,recording_24
1.0,0.32404,0.16,0.56651,chew-bite,42.04,42.92,alfalfa,short,recording_24
6.0,0.16464,0.34,0.59323,chew-bite,43.128916,43.850799,alfalfa,short,recording_24
1.0,0.15351,0.2,0.55481,chew,44.036764,44.619505,alfalfa,short,recording_24
1.0,0.24629,0.24,0.5025,chew,44.938478,45.447081,alfalfa,short,recording_24
3.0,0.11927,0.24,0.65988,chew,45.61323,46.252525,alfalfa,short,recording_24
3.0,0.092082,0.21,0.63472,chew,46.453603,47.098915999999996,alfalfa,short,recording_24
3.0,0.13724,0.2,0.64177,chew,47.269439,47.965435,alfalfa,short,recording_24
0.0,0.047158,0.0,0.56566,chew,63.040231999999996,63.718063,alfalfa,short,recording_24
1.0,0.077641,0.07,0.58498,chew,64.303859,65.010356,alfalfa,short,recording_24
1.0,0.06316,0.02,0.60826,chew,65.469339,66.173919,alfalfa,short,recording_24
3.0,0.26449,0.2,0.63194,bite,73.572496,74.162041,alfalfa,short,recording_24
1.0,0.24837,0.14,0.44531,bite,78.44508,79.074792,alfalfa,short,recording_24
3.0,0.33658,0.21,0.54557,bite,81.839743,82.424015,alfalfa,short,recording_24
1.0,0.42873,0.14,0.409,bite,83.595629,84.290612,alfalfa,short,recording_24
0.0,0.056791,0.0,0.48489,chew,91.20858199999999,91.968582,alfalfa,short,recording_24
0.0,0.076649,0.0,0.59825,chew,92.05414,92.89414000000001,alfalfa,short,recording_24
0.0,0.050977,0.0,0.52695,chew,93.48,94.48,alfalfa,short,recording_24
0.0,0.064768,0.0,0.40385,chew,94.56,95.39152,alfalfa,short,recording_24
1.0,0.074763,0.07,0.48337,chew,95.618482,96.538482,alfalfa,short,recording_24
1.0,0.12243,0.21,0.61202,chew,96.618342,97.531462,alfalfa,short,recording_24
1.0,0.12442,0.13,0.52284,bite,0.189415,1.069415,alfalfa,short,recording_25
0.0,0.05879,0.0,0.49704,bite,1.118706,1.8434709999999999,alfalfa,short,recording_25
1.0,0.20691,0.14,0.45308,bite,2.799137,3.559137,alfalfa,short,recording_25
3.0,0.22604,0.2,0.39002,bite,3.725167,4.485167,alfalfa,short,recording_25
1.0,0.23308,0.16,0.4452,bite,4.7361260000000005,5.456126,alfalfa,short,recording_25
2.0,0.23776,0.23,0.36429,bite,5.998151,6.989101,alfalfa,short,recording_25
1.0,0.33379,0.14,0.48691,bite,7.450334,8.090334,alfalfa,short,recording_25
1.0,0.23489,0.1,0.41989,bite,8.206563000000001,8.966563,alfalfa,short,recording_25
4.0,0.31931,0.35,0.38941,bite,9.2,10.0,alfalfa,short,recording_25
3.0,0.37792,0.32,0.60025,chew-bite,10.264327999999999,11.024328,alfalfa,short,recording_25
1.0,0.092546,0.15,0.53544,chew,11.28,12.0,alfalfa,short,recording_25
5.0,0.57478,0.36,0.5139,chew-bite,12.17511,13.01511,alfalfa,short,recording_25
1.0,0.13464,0.19,0.55523,chew,13.579616,14.259616000000001,alfalfa,short,recording_25
3.0,0.2037,0.27,0.61538,chew-bite,14.371692000000001,15.291692000000001,alfalfa,short,recording_25
5.0,0.16003,0.32,0.4839,chew-bite,15.359746,16.159746,alfalfa,short,recording_25
1.0,0.25306,0.13,0.48648,chew-bite,16.355964999999998,17.235965,alfalfa,short,recording_25
7.0,0.44463,0.39,0.53828,chew-bite,17.409345000000002,18.129345,alfalfa,short,recording_25
3.0,0.43588,0.34,0.53622,chew-bite,18.699531,19.779531,alfalfa,short,recording_25
4.0,0.19663,0.39,0.57268,chew-bite,20.48,21.28,alfalfa,short,recording_25
3.0,0.51388,0.33,0.5979,chew-bite,21.365212,22.069938,alfalfa,short,recording_25
1.0,0.11555,0.1,0.56732,chew,22.197517,22.837517000000002,alfalfa,short,recording_25
3.0,0.25026,0.28,0.52072,chew-bite,23.547617000000002,24.146076,alfalfa,short,recording_25
5.0,0.23707,0.37,0.57404,chew-bite,24.391048,25.191048000000002,alfalfa,short,recording_25
3.0,0.1856,0.3,0.60347,chew-bite,25.256616,26.052431,alfalfa,short,recording_25
1.0,0.2944,0.19,0.39819,chew-bite,26.240586999999998,27.000587,alfalfa,short,recording_25
1.0,0.30023,0.19,0.4448,chew-bite,27.722666999999998,28.578697,alfalfa,short,recording_25
0.0,0.088215,0.0,0.54246,chew,28.88,29.72,alfalfa,short,recording_25
3.0,0.1062,0.19,0.49597,chew,29.755934999999997,30.435934999999997,alfalfa,short,recording_25
2.0,0.4157,0.29,0.4832,chew-bite,30.515348,31.275347999999997,alfalfa,short,recording_25
3.0,0.1755,0.19,0.70845,chew-bite,31.360502,32.080502,alfalfa,short,recording_25
3.0,0.46029,0.26,0.52745,chew-bite,32.144412,32.944412,alfalfa,short,recording_25
1.0,0.335,0.23,0.50992,chew-bite,33.544836,34.344836,alfalfa,short,recording_25
1.0,0.10522,0.12,0.44853,chew,34.473581,35.113580999999996,alfalfa,short,recording_25
3.0,0.33706,0.41,0.52468,chew-bite,35.28822,35.961892999999996,alfalfa,short,recording_25
2.0,0.15389,0.12,0.41112,chew-bite,36.145621999999996,36.822825,alfalfa,short,recording_25
1.0,0.075325,0.13,0.48213,chew,37.072918,37.72,alfalfa,short,recording_25
3.0,0.38515,0.32,0.68098,chew-bite,38.04,38.68,alfalfa,short,recording_25
1.0,0.10168,0.06,0.62366,chew,38.88,39.64,alfalfa,short,recording_25
1.0,0.27048,0.14,0.43616,bite,39.819301,40.579301,alfalfa,short,recording_25
5.0,0.30047,0.29,0.56944,chew-bite,40.681687,41.601687,alfalfa,short,recording_25
3.0,0.37399,0.23,0.7269,chew-bite,41.92,42.64,alfalfa,short,recording_25
1.0,0.12456,0.15,0.41275,chew,42.88,43.6,alfalfa,short,recording_25
1.0,0.066323,0.09,0.42949,chew,43.68,44.48,alfalfa,short,recording_25
1.0,0.081442,0.13,0.49246,chew,44.56,45.4,alfalfa,short,recording_25
1.0,0.14581,0.15,0.44453,chew,45.48,46.32,alfalfa,short,recording_25
3.0,0.16288,0.27,0.40967,chew,46.4,47.24,alfalfa,short,recording_25
5.0,0.11015,0.22,0.38394,chew,47.32,48.12,alfalfa,short,recording_25
1.0,0.088176,0.12,0.49465,chew,48.24,49.04,alfalfa,short,recording_25
1.0,0.1073,0.16,0.4838,chew,49.12,50.0,alfalfa,short,recording_25
2.0,0.092381,0.12,0.4024,chew,50.08,50.88,alfalfa,short,recording_25
1.0,0.081234,0.05,0.45774,chew,51.2,52.0,alfalfa,short,recording_25
1.0,0.096317,0.15,0.43856,chew,52.2,52.96,alfalfa,short,recording_25
1.0,0.15484,0.14,0.43312,chew,53.24,54.04,alfalfa,short,recording_25
1.0,0.15691,0.14,0.4649,chew,54.2,55.08,alfalfa,short,recording_25
1.0,0.25181,0.14,0.47237,bite,55.540769,56.220769,alfalfa,short,recording_25
1.0,0.10877,0.15,0.48202,bite,57.164221999999995,58.084222,alfalfa,short,recording_25
1.0,0.18764,0.13,0.47052,bite,58.760622999999995,59.440622999999995,alfalfa,short,recording_25
1.0,0.18514,0.15,0.48978,bite,59.644767,60.40476700000001,alfalfa,short,recording_25
1.0,0.13526,0.13,0.58827,bite,61.198094,61.565552000000004,alfalfa,short,recording_25
1.0,0.37003,0.16,0.4129,bite,61.602298,62.039165000000004,alfalfa,short,recording_25
1.0,0.14359,0.11,0.4826,bite,62.906918999999995,63.626918999999994,alfalfa,short,recording_25
1.0,0.29378,0.09,0.50104,bite,64.140026,64.780026,alfalfa,short,recording_25
0.0,0.064543,0.0,0.56573,chew,64.92734899999999,65.56,alfalfa,short,recording_25
3.0,0.074228,0.15,0.548,chew,65.64,66.36,alfalfa,short,recording_25
1.0,0.095326,0.08,0.58029,chew,66.52,67.2,alfalfa,short,recording_25
3.0,0.23315,0.33,0.46479,chew-bite,67.318312,68.238312,alfalfa,short,recording_25
0.0,0.066454,0.0,0.55596,chew,68.76,69.48,alfalfa,short,recording_25
1.0,0.21164,0.08,0.46624,chew-bite,69.939513,70.699513,alfalfa,short,recording_25
1.0,0.57572,0.16,0.38609,bite,0.048436,0.9536979999999999,alfalfa,short,recording_26
1.0,0.30476,0.18,0.45234,bite,1.543555,2.383555,alfalfa,short,recording_26
1.0,0.41836,0.13,0.43076,bite,2.446444,3.5630580000000003,alfalfa,short,recording_26
1.0,0.28903,0.19,0.5036,bite,4.063584,5.01599,alfalfa,short,recording_26
1.0,0.27133,0.21,0.41524,bite,5.72219,6.48219,alfalfa,short,recording_26
1.0,0.31929,0.14,0.4229,bite,7.257992999999999,8.217993,alfalfa,short,recording_26
1.0,0.2528,0.08,0.42876,bite,8.308924000000001,9.148924000000001,alfalfa,short,recording_26
1.0,0.08058,0.03,0.40844,chew,11.0,11.84,alfalfa,short,recording_26
1.0,0.38979,0.15,0.52769,chew-bite,13.009689999999999,13.694084,alfalfa,short,recording_26
1.0,0.21842,0.14,0.41649,bite,13.823443,14.463443,alfalfa,short,recording_26
0.0,0.0418,0.0,0.39859,chew,14.52,15.32,alfalfa,short,recording_26
0.0,0.078594,0.01,0.41868,chew,15.4,16.28,alfalfa,short,recording_26
2.0,0.42487,0.23,0.59008,chew-bite,16.36,17.244318,alfalfa,short,recording_26
1.0,0.065224,0.06,0.44883,chew,17.76,18.60078,alfalfa,short,recording_26
2.0,0.45066,0.19,0.51908,chew-bite,18.716331,19.501972,alfalfa,short,recording_26
1.0,0.32867,0.15,0.46569,bite,19.764874,20.390486,alfalfa,short,recording_26
1.0,0.76051,0.18,0.35417,bite,20.96,21.8,alfalfa,short,recording_26
0.0,0.038295,0.0,0.59106,chew,21.857316,22.577316,alfalfa,short,recording_26
1.0,0.39464,0.17,0.47931,bite,23.956489,24.636489,alfalfa,short,recording_26
1.0,0.27068,0.19,0.52758,bite,25.485516,26.245516,alfalfa,short,recording_26
0.0,0.15645,0.0,0.4938,bite,26.537694000000002,27.081924,alfalfa,short,recording_26
1.0,0.22555,0.1,0.29701,bite,27.195953000000003,27.835953000000003,alfalfa,short,recording_26
0.0,0.058862,0.0,0.42875,chew,27.888699,28.688699,alfalfa,short,recording_26
1.0,0.27055,0.15,0.5686,chew-bite,28.885658000000003,29.555402,alfalfa,short,recording_26
1.0,0.14389,0.13,0.45099,bite,29.896371000000002,30.656371000000004,alfalfa,short,recording_26
1.0,0.21946,0.11,0.36596,bite,30.746407,31.626407,alfalfa,short,recording_26
1.0,0.45607,0.16,0.39451,bite,31.715653999999997,32.435654,alfalfa,short,recording_26
0.0,0.059182,0.0,0.49728,chew,32.841598,33.68,alfalfa,short,recording_26
0.0,0.040309,0.0,0.52291,chew,36.64,37.422295,alfalfa,short,recording_26
0.0,0.035969,0.0,0.62462,chew,37.64,38.46929,alfalfa,short,recording_26
0.0,0.04082,0.0,0.53079,chew,38.64,39.48,alfalfa,short,recording_26
0.0,0.041474,0.0,0.57594,chew,39.68,40.6,alfalfa,short,recording_26
0.0,0.018689,0.0,0.55829,chew,40.68,41.32,alfalfa,short,recording_26
0.0,0.1077,0.0,0.34114,chew,41.4,42.48,alfalfa,short,recording_26
0.0,0.089195,0.02,0.39326,chew,42.56,43.393277000000005,alfalfa,short,recording_26
0.0,0.04841,0.0,0.61694,chew,43.848384,44.528384,alfalfa,short,recording_26
1.0,0.36472,0.21,0.49683,bite,0.27553099999999997,1.061575,alfalfa,short,recording_27
1.0,0.31649,0.17,0.44138,bite,1.9187830000000001,2.771033,alfalfa,short,recording_27
1.0,0.28963,0.25,0.51186,bite,3.760368,4.300223,alfalfa,short,recording_27
1.0,0.14858,0.14,0.45585,bite,5.270496,6.0254970000000005,alfalfa,short,recording_27
1.0,0.39594,0.23,0.52217,bite,6.249837,7.04228,alfalfa,short,recording_27
3.0,0.21714,0.28,0.27852,bite,7.378695,8.066476,alfalfa,short,recording_27
0.0,0.05372,0.0,0.56025,chew,8.245897,9.090672,alfalfa,short,recording_27
0.0,0.052127,0.0,0.43273,chew,10.286813,11.118408,alfalfa,short,recording_27
3.0,0.44383,0.32,0.57578,chew-bite,11.215594,12.125879,alfalfa,short,recording_27
1.0,0.069151,0.06,0.56131,chew,12.377996000000001,13.135123000000002,alfalfa,short,recording_27
1.0,0.11122,0.08,0.53786,chew,14.047181,15.047181,alfalfa,short,recording_27
1.0,0.51359,0.26,0.48008,bite,16.319848999999998,17.172099,alfalfa,short,recording_27
3.0,0.081294,0.21,0.42505,chew,17.23866,18.037772,alfalfa,short,recording_27
1.0,0.14184,0.21,0.47467,chew,18.599992,19.44,alfalfa,short,recording_27
1.0,0.084041,0.17,0.50758,chew,19.64,20.48,alfalfa,short,recording_27
3.0,0.19715,0.27,0.37399,chew,20.658014,21.538014,alfalfa,short,recording_27
1.0,0.14736,0.19,0.45416,chew,21.88,22.76,alfalfa,short,recording_27
1.0,0.10285,0.19,0.51378,chew,22.92,23.88,alfalfa,short,recording_27
2.0,0.10312,0.21,0.37027,chew,23.96,24.92,alfalfa,short,recording_27
1.0,0.16552,0.12,0.39664,chew-bite,27.466388000000002,28.6,alfalfa,short,recording_27
0.0,0.070267,0.0,0.39082,chew,28.68,29.544418,alfalfa,short,recording_27
1.0,0.37599,0.14,0.44347,bite,31.130289,31.945846000000003,alfalfa,short,recording_27
1.0,0.23908,0.13,0.48921,bite,32.183669,32.863974,alfalfa,short,recording_27
